employee_id,payroll_month,base_salary,overtime,bonus,tax,net_pay
E000045,2025-11-01,6500,494,0,1258.92,5735.08
E000045,2025-12-01,6500,427,0,1246.86,5680.14
E000046,2025-01-01,9000,150,0,1647.0,7503.0
E000046,2025-02-01,9000,307,0,1675.26,7631.74
E000046,2025-03-01,9000,745,0,1754.1,7990.9
E000046,2025-04-01,9000,7,1000,1801.26,8205.74
E000046,2025-05-01,9000,128,0,1643.04,7484.96
E000046,2025-06-01,9000,668,0,1740.24,7927.76
E000046,2025-07-01,9000,516,1000,1892.88,8623.12
E000046,2025-08-01,9000,174,0,1651.32,7522.68
E000046,2025-09-01,9000,310,2000,2035.8,9274.2
E000046,2025-10-01,9000,426,0,1696.68,7729.32
E000046,2025-11-01,9000,113,0,1640.34,7472.66
E000046,2025-12-01,9000,537,500,1806.66,8230.34
E000047,2025-01-01,4500,743,500,1033.74,4709.26
E000047,2025-02-01,4500,344,0,871.92,3972.08
E000047,2025-03-01,4500,0,0,810.0,3690.0
E000047,2025-04-01,4500,653,0,927.54,4225.46
E000047,2025-05-01,4500,68,0,822.24,3745.76
E000047,2025-06-01,4500,219,0,849.42,3869.58
E000047,2025-07-01,4500,703,0,936.54,4266.46
E000047,2025-08-01,4500,584,500,1005.12,4578.88
E000047,2025-09-01,4500,88,500,915.84,4172.16
E000047,2025-10-01,4500,584,0,915.12,4168.88
E000047,2025-11-01,4500,158,0,838.44,3819.56
E000047,2025-12-01,4500,323,0,868.14,3954.86
E000048,2025-01-01,16000,101,0,2898.18,13202.82
E000048,2025-02-01,16000,613,0,2990.34,13622.66
E000048,2025-03-01,16000,481,500,3056.58,13924.42
E000048,2025-04-01,16000,278,0,2930.04,13347.96
E000048,2025-05-01,16000,330,0,2939.4,13390.6
E000048,2025-06-01,16000,454,0,2961.72,13492.28
E000048,2025-07-01,16000,654,0,2997.72,13656.28
E000048,2025-08-01,16000,710,0,3007.8,13702.2
E000048,2025-09-01,16000,604,0,2988.72,13615.28
E000048,2025-10-01,16000,304,0,2934.72,13369.28
E000048,2025-11-01,16000,290,0,2932.2,13357.8
E000048,2025-12-01,16000,266,0,2927.88,13338.12
E000049,2025-01-01,3000,621,0,651.78,2969.22
E000049,2025-02-01,3000,776,0,679.68,3096.32
E000049,2025-03-01,3000,793,1000,862.74,3930.26
E000049,2025-04-01,3000,449,0,620.82,2828.18
E000049,2025-05-01,3000,628,500,743.04,3384.96
E000049,2025-06-01,3000,664,0,659.52,3004.48
E000049,2025-07-01,3000,303,0,594.54,2708.46
E000049,2025-08-01,3000,299,0,593.82,2705.18
E000049,2025-09-01,3000,42,500,637.56,2904.44
E000049,2025-10-01,3000,325,0,598.5,2726.5
E000049,2025-11-01,3000,363,1000,785.34,3577.66
E000049,2025-12-01,3000,20,0,543.6,2476.4
E000050,2025-01-01,4500,335,0,870.3,3964.7
E000050,2025-02-01,4500,123,1000,1012.14,4610.86
E000050,2025-03-01,4500,714,0,938.52,4275.48
E000050,2025-04-01,4500,323,1000,1048.14,4774.86
E000050,2025-05-01,4500,469,0,894.42,4074.58
E000050,2025-06-01,4500,333,0,869.94,3963.06
E000050,2025-07-01,4500,372,0,876.96,3995.04
E000050,2025-08-01,4500,538,1000,1086.84,4951.16
E000050,2025-09-01,4500,155,0,837.9,3817.1
E000050,2025-10-01,4500,143,0,835.74,3807.26
E000050,2025-11-01,4500,669,0,930.42,4238.58
E000050,2025-12-01,4500,588,0,915.84,4172.16
E000051,2025-01-01,9000,344,0,1681.92,7662.08
E000051,2025-02-01,9000,262,0,1667.16,7594.84
E000051,2025-03-01,9000,585,500,1815.3,8269.7
E000051,2025-04-01,9000,158,0,1648.44,7509.56
E000051,2025-05-01,9000,311,500,1765.98,8045.02
E000051,2025-06-01,9000,444,0,1699.92,7744.08
E000051,2025-07-01,9000,35,0,1626.3,7408.7
E000051,2025-08-01,9000,774,500,1849.32,8424.68
E000051,2025-09-01,9000,171,0,1650.78,7520.22
E000051,2025-10-01,9000,361,0,1684.98,7676.02
E000051,2025-11-01,9000,140,0,1645.2,7494.8
E000051,2025-12-01,9000,117,0,1641.06,7475.94
E000052,2025-01-01,4500,219,0,849.42,3869.58
E000052,2025-02-01,4500,520,0,903.6,4116.4
E000052,2025-03-01,4500,377,0,877.86,3999.14
E000052,2025-04-01,4500,681,1000,1112.58,5068.42
E000052,2025-05-01,4500,719,0,939.42,4279.58
E000052,2025-06-01,4500,292,0,862.56,3929.44
E000052,2025-07-01,4500,663,500,1019.34,4643.66
E000052,2025-08-01,4500,59,0,820.62,3738.38
E000052,2025-09-01,4500,145,500,926.1,4218.9
E000052,2025-10-01,4500,438,0,888.84,4049.16
E000052,2025-11-01,4500,686,0,933.48,4252.52
E000052,2025-12-01,4500,107,500,919.26,4187.74
E000053,2025-01-01,12000,630,0,2273.4,10356.6
E000053,2025-02-01,12000,661,0,2278.98,10382.02
E000053,2025-03-01,12000,654,0,2277.72,10376.28
E000053,2025-04-01,12000,454,0,2241.72,10212.28
E000053,2025-05-01,12000,649,0,2276.82,10372.18
E000053,2025-06-01,12000,76,0,2173.68,9902.32
E000053,2025-07-01,12000,253,0,2205.54,10047.46
E000053,2025-08-01,12000,319,0,2217.42,10101.58
E000053,2025-09-01,12000,596,0,2267.28,10328.72
E000053,2025-10-01,12000,553,0,2259.54,10293.46
E000053,2025-11-01,12000,166,0,2189.88,9976.12
E000053,2025-12-01,12000,458,2000,2602.44,11855.56
E000054,2025-01-01,6500,699,500,1385.82,6313.18
E000054,2025-02-01,6500,579,0,1274.22,5804.78
E000054,2025-03-01,6500,553,1000,1449.54,6603.46
E000054,2025-04-01,6500,620,0,1281.6,5838.4
E000054,2025-05-01,6500,743,0,1303.74,5939.26
E000054,2025-06-01,6500,675,0,1291.5,5883.5
E000054,2025-07-01,6500,647,0,1286.46,5860.54
E000054,2025-08-01,6500,69,0,1182.42,5386.58
E000054,2025-09-01,6500,707,0,1297.26,5909.74
E000054,2025-10-01,6500,641,0,1285.38,5855.62
E000054,2025-11-01,6500,427,0,1246.86,5680.14
E000054,2025-12-01,6500,148,0,1196.64,5451.36
E000055,2025-01-01,9000,711,0,1747.98,7963.02
E000055,2025-02-01,9000,380,0,1688.4,7691.6
E000055,2025-03-01,9000,341,0,1681.38,7659.62
E000055,2025-04-01,9000,726,0,1750.68,7975.32
E000055,2025-05-01,9000,613,0,1730.34,7882.66
E000055,2025-06-01,9000,353,0,1683.54,7669.46
E000055,2025-07-01,9000,115,0,1640.7,7474.3
E000055,2025-08-01,9000,441,1000,1879.38,8561.62
E000055,2025-09-01,9000,476,0,1705.68,7770.32
E000055,2025-10-01,9000,310,0,1675.8,7634.2
E000055,2025-11-01,9000,445,0,1700.1,7744.9
E000055,2025-12-01,9000,54,500,1719.72,7834.28
E000056,2025-01-01,12000,656,0,2278.08,10377.92
E000056,2025-02-01,12000,647,500,2366.46,10780.54
E000056,2025-03-01,12000,655,0,2277.9,10377.1
E000056,2025-04-01,12000,278,0,2210.04,10067.96
E000056,2025-05-01,12000,103,0,2178.54,9924.46
E000056,2025-06-01,12000,247,0,2204.46,10042.54
E000056,2025-07-01,12000,632,0,2273.76,10358.24
E000056,2025-08-01,12000,83,0,2174.94,9908.06
E000056,2025-09-01,12000,455,500,2331.9,10623.1
E000056,2025-10-01,12000,160,0,2188.8,9971.2
E000056,2025-11-01,12000,459,500,2332.62,10626.38
E000056,2025-12-01,12000,737,0,2292.66,10444.34
E000057,2025-01-01,4500,480,0,896.4,4083.6
E000057,2025-02-01,4500,748,0,944.64,4303.36
E000057,2025-03-01,4500,340,0,871.2,3968.8
E000057,2025-04-01,4500,760,0,946.8,4313.2
E000057,2025-05-01,4500,179,0,842.22,3836.78
E000057,2025-06-01,4500,665,0,929.7,4235.3
E000057,2025-07-01,4500,310,0,865.8,3944.2
E000057,2025-08-01,4500,405,0,882.9,4022.1
E000057,2025-09-01,4500,341,0,871.38,3969.62
E000057,2025-10-01,4500,243,0,853.74,3889.26
E000057,2025-11-01,4500,238,0,852.84,3885.16
E000057,2025-12-01,4500,677,500,1021.86,4655.14
E000058,2025-01-01,9000,157,500,1738.26,7918.74
E000058,2025-02-01,9000,669,0,1740.42,7928.58
E000058,2025-03-01,9000,66,500,1721.88,7844.12
E000058,2025-04-01,9000,525,0,1714.5,7810.5
E000058,2025-05-01,9000,404,0,1692.72,7711.28
E000058,2025-06-01,9000,129,0,1643.22,7485.78
E000058,2025-07-01,9000,205,2000,2016.9,9188.1
E000058,2025-08-01,9000,767,1000,1938.06,8828.94
E000058,2025-09-01,9000,792,0,1762.56,8029.44
E000058,2025-10-01,9000,288,1000,1851.84,8436.16
E000058,2025-11-01,9000,781,0,1760.58,8020.42
E000058,2025-12-01,9000,335,500,1770.3,8064.7
E000059,2025-01-01,16000,380,0,2948.4,13431.6
E000059,2025-02-01,16000,482,0,2966.76,13515.24
E000059,2025-03-01,16000,24,0,2884.32,13139.68
E000059,2025-04-01,16000,481,0,2966.58,13514.42
E000059,2025-05-01,16000,536,0,2976.48,13559.52
E000059,2025-06-01,16000,172,0,2910.96,13261.04
E000059,2025-07-01,16000,799,0,3023.82,13775.18
E000059,2025-08-01,16000,91,0,2896.38,13194.62
E000059,2025-09-01,16000,531,0,2975.58,13555.42
E000059,2025-10-01,16000,446,0,2960.28,13485.72
E000059,2025-11-01,16000,42,0,2887.56,13154.44
E000059,2025-12-01,16000,59,0,2890.62,13168.38
E000060,2025-01-01,16000,286,0,2931.48,13354.52
E000060,2025-02-01,16000,466,0,2963.88,13502.12
E000060,2025-03-01,16000,344,0,2941.92,13402.08
E000060,2025-04-01,16000,778,500,3110.04,14167.96
E000060,2025-05-01,16000,55,0,2889.9,13165.1
E000060,2025-06-01,16000,82,0,2894.76,13187.24
E000060,2025-07-01,16000,148,0,2906.64,13241.36
E000060,2025-08-01,16000,189,0,2914.02,13274.98
E000060,2025-09-01,16000,262,0,2927.16,13334.84
E000060,2025-10-01,16000,763,0,3017.34,13745.66
E000060,2025-11-01,16000,771,2000,3378.78,15392.22
E000060,2025-12-01,16000,784,0,3021.12,13762.88
E000061,2025-01-01,3000,379,0,608.22,2770.78
E000061,2025-02-01,3000,419,0,615.42,2803.58
E000061,2025-03-01,3000,230,0,581.4,2648.6
E000061,2025-04-01,3000,484,500,717.12,3266.88
E000061,2025-05-01,3000,573,0,643.14,2929.86
E000061,2025-06-01,3000,482,0,626.76,2855.24
E000061,2025-07-01,3000,91,0,556.38,2534.62
E000061,2025-08-01,3000,454,0,621.72,2832.28
E000061,2025-09-01,3000,597,1000,827.46,3769.54
E000061,2025-10-01,3000,182,0,572.76,2609.24
E000061,2025-11-01,3000,730,0,671.4,3058.6
E000061,2025-12-01,3000,741,0,673.38,3067.62
E000064,2025-01-01,4500,649,0,926.82,4222.18
E000064,2025-02-01,4500,422,0,885.96,4036.04
E000064,2025-03-01,4500,12,0,812.16,3699.84
E000064,2025-04-01,4500,241,0,853.38,3887.62
E000064,2025-05-01,4500,692,500,1024.56,4667.44
E000064,2025-06-01,4500,172,0,840.96,3831.04
E000064,2025-07-01,4500,464,0,893.52,4070.48
E000064,2025-08-01,4500,699,0,935.82,4263.18
E000064,2025-09-01,4500,307,0,865.26,3941.74
E000064,2025-10-01,4500,628,0,923.04,4204.96
E000064,2025-11-01,4500,707,500,1027.26,4679.74
E000064,2025-12-01,4500,623,0,922.14,4200.86
E000066,2025-01-01,9000,743,500,1843.74,8399.26
E000066,2025-02-01,9000,732,0,1751.76,7980.24
E000066,2025-03-01,9000,421,0,1695.78,7725.22
E000066,2025-04-01,9000,553,500,1809.54,8243.46
E000066,2025-05-01,9000,104,0,1638.72,7465.28
E000066,2025-06-01,9000,119,0,1641.42,7477.58
E000066,2025-07-01,9000,128,500,1733.04,7894.96
E000066,2025-08-01,9000,559,0,1720.62,7838.38
E000066,2025-09-01,9000,9,1000,1801.62,8207.38
E000066,2025-10-01,9000,231,0,1661.58,7569.42
E000067,2025-01-01,6500,714,0,1298.52,5915.48
E000067,2025-02-01,6500,775,500,1399.5,6375.5
E000067,2025-03-01,6500,199,0,1205.82,5493.18
E000067,2025-04-01,6500,172,0,1200.96,5471.04
E000067,2025-05-01,6500,415,2000,1604.7,7310.3
E000067,2025-06-01,6500,86,0,1185.48,5400.52
E000067,2025-07-01,6500,199,0,1205.82,5493.18
E000067,2025-08-01,6500,42,0,1177.56,5364.44
E000067,2025-09-01,6500,434,0,1248.12,5685.88
E000067,2025-10-01,6500,663,0,1289.34,5873.66
E000067,2025-11-01,6500,147,0,1196.46,5450.54
E000067,2025-12-01,6500,365,2000,1595.7,7269.3
E000068,2025-01-01,12000,435,500,2328.3,10606.7
E000068,2025-02-01,12000,390,500,2320.2,10569.8
E000068,2025-03-01,12000,562,0,2261.16,10300.84
E000068,2025-04-01,12000,260,0,2206.8,10053.2
E000068,2025-05-01,12000,351,0,2223.18,10127.82
E000068,2025-06-01,12000,137,0,2184.66,9952.34
E000068,2025-07-01,12000,367,1000,2406.06,10960.94
E000068,2025-08-01,12000,222,500,2289.96,10432.04
E000068,2025-09-01,12000,359,0,2224.62,10134.38
E000068,2025-10-01,12000,462,0,2243.16,10218.84
E000068,2025-11-01,12000,560,0,2260.8,10299.2
E000068,2025-12-01,12000,589,0,2266.02,10322.98
E000070,2025-01-01,3000,216,0,578.88,2637.12
E000070,2025-02-01,3000,189,500,664.02,3024.98
E000070,2025-03-01,3000,777,500,769.86,3507.14
E000070,2025-04-01,3000,651,0,657.18,2993.82
E000070,2025-05-01,3000,769,0,678.42,3090.58
E000070,2025-06-01,3000,692,1000,844.56,3847.44
E000070,2025-07-01,3000,287,0,591.66,2695.34
E000070,2025-08-01,3000,225,0,580.5,2644.5
E000070,2025-09-01,3000,782,0,680.76,3101.24
E000070,2025-10-01,3000,401,0,612.18,2788.82
E000070,2025-11-01,3000,664,0,659.52,3004.48
E000070,2025-12-01,3000,123,0,562.14,2560.86
E000071,2025-01-01,3000,625,1000,832.5,3792.5
E000071,2025-02-01,3000,413,1000,794.34,3618.66
E000071,2025-03-01,3000,171,0,570.78,2600.22
E000071,2025-04-01,3000,685,0,663.3,3021.7
E000071,2025-05-01,3000,121,500,651.78,2969.22
E000071,2025-06-01,3000,630,500,743.4,3386.6
E000071,2025-07-01,3000,779,1000,860.22,3918.78
E000071,2025-08-01,3000,529,0,635.22,2893.78
E000071,2025-09-01,3000,660,2000,1018.8,4641.2
E000071,2025-10-01,3000,301,0,594.18,2706.82
E000071,2025-11-01,3000,646,0,656.28,2989.72
E000071,2025-12-01,3000,735,0,672.3,3062.7
E000072,2025-01-01,3000,597,500,737.46,3359.54
E000072,2025-02-01,3000,344,1000,781.92,3562.08
E000072,2025-03-01,3000,796,0,683.28,3112.72
E000072,2025-04-01,3000,769,0,678.42,3090.58
E000072,2025-05-01,3000,462,0,623.16,2838.84
E000072,2025-06-01,3000,561,0,640.98,2920.02
E000072,2025-07-01,3000,406,500,703.08,3202.92
E000072,2025-08-01,3000,460,0,622.8,2837.2
E000072,2025-09-01,3000,420,0,615.6,2804.4
E000072,2025-10-01,3000,695,0,665.1,3029.9
E000072,2025-11-01,3000,629,0,653.22,2975.78
E000072,2025-12-01,3000,412,0,614.16,2797.84
E000073,2025-01-01,9000,107,0,1639.26,7467.74
E000073,2025-02-01,9000,127,0,1642.86,7484.14
E000073,2025-03-01,9000,135,0,1644.3,7490.7
E000073,2025-04-01,9000,655,500,1827.9,8327.1
E000073,2025-05-01,9000,260,500,1756.8,8003.2
E000073,2025-06-01,9000,103,0,1638.54,7464.46
E000073,2025-07-01,9000,490,0,1708.2,7781.8
E000073,2025-08-01,9000,404,0,1692.72,7711.28
E000073,2025-09-01,9000,230,0,1661.4,7568.6
E000073,2025-10-01,9000,65,0,1631.7,7433.3
E000073,2025-11-01,9000,12,0,1622.16,7389.84
E000073,2025-12-01,9000,597,500,1817.46,8279.54
E000074,2025-01-01,3000,313,0,596.34,2716.66
E000074,2025-02-01,3000,208,0,577.44,2630.56
E000074,2025-03-01,3000,632,1000,833.76,3798.24
E000074,2025-04-01,3000,376,0,607.68,2768.32
E000074,2025-05-01,3000,754,500,765.72,3488.28
E000074,2025-06-01,3000,69,500,642.42,2926.58
E000074,2025-07-01,3000,100,0,558.0,2542.0
E000074,2025-08-01,3000,622,0,651.96,2970.04
E000074,2025-09-01,3000,19,500,633.42,2885.58
E000074,2025-10-01,3000,226,0,580.68,2645.32
E000074,2025-11-01,3000,741,0,673.38,3067.62
E000074,2025-12-01,3000,404,0,612.72,2791.28
E000075,2025-01-01,9000,771,0,1758.78,8012.22
E000075,2025-02-01,9000,19,0,1623.42,7395.58
E000075,2025-03-01,9000,582,0,1724.76,7857.24
E000075,2025-04-01,9000,525,0,1714.5,7810.5
E000075,2025-05-01,9000,740,0,1753.2,7986.8
E000075,2025-06-01,9000,54,0,1629.72,7424.28
E000075,2025-07-01,9000,765,0,1757.7,8007.3
E000075,2025-08-01,9000,669,500,1830.42,8338.58
E000075,2025-09-01,9000,158,0,1648.44,7509.56
E000075,2025-10-01,9000,318,0,1677.24,7640.76
E000075,2025-11-01,9000,405,0,1692.9,7712.1
E000075,2025-12-01,9000,75,500,1723.5,7851.5
E000076,2025-01-01,9000,116,500,1730.88,7885.12
E000076,2025-02-01,9000,703,0,1746.54,7956.46
E000076,2025-03-01,9000,684,0,1743.12,7940.88
E000076,2025-04-01,9000,182,0,1652.76,7529.24
E000076,2025-05-01,9000,480,0,1706.4,7773.6
E000076,2025-06-01,9000,627,0,1732.86,7894.14
E000076,2025-07-01,9000,475,0,1705.5,7769.5
E000076,2025-08-01,9000,117,0,1641.06,7475.94
E000076,2025-09-01,9000,400,0,1692.0,7708.0
E000076,2025-10-01,9000,659,500,1828.62,8330.38
E000076,2025-11-01,9000,398,0,1691.64,7706.36
E000076,2025-12-01,9000,77,0,1633.86,7443.14
E000077,2025-01-01,9000,136,1000,1824.48,8311.52
E000077,2025-02-01,9000,504,0,1710.72,7793.28
E000077,2025-03-01,9000,137,0,1644.66,7492.34
E000077,2025-04-01,9000,618,0,1731.24,7886.76
E000077,2025-05-01,9000,253,0,1665.54,7587.46
E000077,2025-06-01,9000,709,0,1747.62,7961.38
E000077,2025-07-01,9000,562,1000,1901.16,8660.84
E000077,2025-08-01,9000,425,500,1786.5,8138.5
E000077,2025-09-01,9000,580,500,1814.4,8265.6
E000077,2025-10-01,9000,48,0,1628.64,7419.36
E000077,2025-11-01,9000,703,0,1746.54,7956.46
E000077,2025-12-01,9000,581,0,1724.58,7856.42
E000078,2025-01-01,12000,637,0,2274.66,10362.34
E000078,2025-02-01,12000,640,500,2365.2,10774.8
E000078,2025-03-01,12000,611,500,2359.98,10751.02
E000078,2025-04-01,12000,181,0,2192.58,9988.42
E000078,2025-05-01,12000,363,0,2225.34,10137.66
E000078,2025-06-01,12000,542,1000,2437.56,11104.44
E000078,2025-07-01,12000,547,0,2258.46,10288.54
E000078,2025-08-01,12000,407,0,2233.26,10173.74
E000078,2025-09-01,12000,413,0,2234.34,10178.66
E000078,2025-10-01,12000,162,0,2189.16,9972.84
E000078,2025-11-01,12000,269,0,2208.42,10060.58
E000078,2025-12-01,12000,399,500,2321.82,10577.18
E000079,2025-01-01,6500,617,500,1371.06,6245.94
E000079,2025-02-01,6500,581,0,1274.58,5806.42
E000079,2025-03-01,6500,227,0,1210.86,5516.14
E000079,2025-04-01,6500,595,0,1277.1,5817.9
E000079,2025-05-01,6500,440,0,1249.2,5690.8
E000079,2025-06-01,6500,689,0,1294.02,5894.98
E000079,2025-07-01,6500,518,0,1263.24,5754.76
E000079,2025-08-01,6500,398,0,1241.64,5656.36
E000079,2025-09-01,6500,759,0,1306.62,5952.38
E000079,2025-10-01,6500,471,0,1254.78,5716.22
E000079,2025-11-01,6500,198,0,1205.64,5492.36
E000079,2025-12-01,6500,665,0,1289.7,5875.3
E000080,2025-01-01,12000,141,0,2185.38,9955.62
E000080,2025-02-01,12000,313,2000,2576.34,11736.66
E000080,2025-03-01,12000,580,0,2264.4,10315.6
E000080,2025-04-01,12000,729,0,2291.22,10437.78
E000080,2025-05-01,12000,304,0,2214.72,10089.28
E000080,2025-06-01,12000,383,1000,2408.94,10974.06
E000080,2025-07-01,12000,444,0,2239.92,10204.08
E000080,2025-08-01,12000,177,0,2191.86,9985.14
E000080,2025-09-01,12000,489,0,2248.02,10240.98
E000080,2025-10-01,12000,597,0,2267.46,10329.54
E000080,2025-11-01,12000,592,2000,2626.56,11965.44
E000080,2025-12-01,12000,572,500,2352.96,10719.04
E000081,2025-01-01,4500,42,0,817.56,3724.44
E000081,2025-02-01,4500,597,0,917.46,4179.54
E000081,2025-03-01,4500,609,0,919.62,4189.38
E000081,2025-04-01,4500,197,500,935.46,4261.54
E000081,2025-05-01,4500,516,1000,1082.88,4933.12
E000081,2025-06-01,4500,111,0,829.98,3781.02
E000081,2025-07-01,4500,97,500,917.46,4179.54
E000081,2025-08-01,4500,434,0,888.12,4045.88
E000081,2025-09-01,4500,85,0,825.3,3759.7
E000081,2025-10-01,4500,293,500,952.74,4340.26
E000081,2025-11-01,4500,649,2000,1286.82,5862.18
E000081,2025-12-01,4500,242,500,943.56,4298.44
E000082,2025-01-01,9000,31,0,1625.58,7405.42
E000082,2025-02-01,9000,531,0,1715.58,7815.42
E000082,2025-03-01,9000,67,500,1722.06,7844.94
E000082,2025-04-01,9000,213,0,1658.34,7554.66
E000082,2025-05-01,9000,743,500,1843.74,8399.26
E000082,2025-06-01,9000,725,0,1750.5,7974.5
E000082,2025-07-01,9000,781,0,1760.58,8020.42
E000082,2025-08-01,9000,679,2000,2102.22,9576.78
E000082,2025-09-01,9000,25,0,1624.5,7400.5
E000082,2025-10-01,9000,65,0,1631.7,7433.3
E000082,2025-11-01,9000,253,0,1665.54,7587.46
E000082,2025-12-01,9000,43,0,1627.74,7415.26
E000083,2025-01-01,6500,226,0,1210.68,5515.32
E000083,2025-02-01,6500,435,0,1248.3,5686.7
E000083,2025-03-01,6500,378,0,1238.04,5639.96
E000083,2025-04-01,6500,708,1000,1477.44,6730.56
E000083,2025-05-01,6500,503,0,1260.54,5742.46
E000083,2025-06-01,6500,7,0,1171.26,5335.74
E000083,2025-07-01,6500,475,500,1345.5,6129.5
E000083,2025-08-01,6500,484,0,1257.12,5726.88
E000083,2025-09-01,6500,566,0,1271.88,5794.12
E000083,2025-10-01,6500,237,0,1212.66,5524.34
E000083,2025-11-01,6500,553,0,1269.54,5783.46
E000083,2025-12-01,6500,453,500,1341.54,6111.46
E000084,2025-01-01,6500,774,0,1309.32,5964.68
E000084,2025-02-01,6500,258,500,1306.44,5951.56
E000084,2025-03-01,6500,39,0,1177.02,5361.98
E000084,2025-04-01,6500,219,0,1209.42,5509.58
E000084,2025-05-01,6500,519,500,1353.42,6165.58
E000084,2025-06-01,6500,687,0,1293.66,5893.34
E000084,2025-07-01,6500,259,500,1306.62,5952.38
E000084,2025-08-01,6500,365,0,1235.7,5629.3
E000084,2025-09-01,6500,543,0,1267.74,5775.26
E000084,2025-10-01,6500,15,2000,1532.7,6982.3
E000084,2025-11-01,6500,108,2000,1549.44,7058.56
E000084,2025-12-01,6500,532,0,1265.76,5766.24
E000085,2025-01-01,3000,161,0,568.98,2592.02
E000085,2025-02-01,3000,101,2000,918.18,4182.82
E000085,2025-03-01,3000,570,0,642.6,2927.4
E000085,2025-04-01,3000,794,0,682.92,3111.08
E000085,2025-05-01,3000,130,0,563.4,2566.6
E000085,2025-06-01,3000,792,500,772.56,3519.44
E000085,2025-07-01,3000,665,0,659.7,3005.3
E000085,2025-08-01,3000,644,2000,1015.92,4628.08
E000085,2025-09-01,3000,475,500,715.5,3259.5
E000085,2025-10-01,3000,371,1000,786.78,3584.22
E000085,2025-11-01,3000,645,0,656.1,2988.9
E000085,2025-12-01,3000,376,0,607.68,2768.32
E000086,2025-01-01,3000,363,0,605.34,2757.66
E000086,2025-02-01,3000,724,0,670.32,3053.68
E000086,2025-03-01,3000,130,500,653.4,2976.6
E000086,2025-04-01,3000,797,0,683.46,3113.54
E000086,2025-05-01,3000,276,0,589.68,2686.32
E000086,2025-06-01,3000,217,0,579.06,2637.94
E000086,2025-07-01,3000,674,0,661.32,3012.68
E000086,2025-08-01,3000,40,0,547.2,2492.8
E000086,2025-09-01,3000,337,0,600.66,2736.34
E000086,2025-10-01,3000,278,0,590.04,2687.96
E000086,2025-11-01,3000,661,0,658.98,3002.02
E000086,2025-12-01,3000,619,0,651.42,2967.58
E000087,2025-01-01,12000,782,0,2300.76,10481.24
E000087,2025-02-01,12000,288,0,2211.84,10076.16
E000087,2025-03-01,12000,271,0,2208.78,10062.22
E000087,2025-04-01,12000,482,0,2246.76,10235.24
E000087,2025-05-01,12000,155,0,2187.9,9967.1
E000087,2025-06-01,12000,453,500,2331.54,10621.46
E000087,2025-07-01,12000,123,2000,2542.14,11580.86
E000087,2025-08-01,12000,758,0,2296.44,10461.56
E000087,2025-09-01,12000,190,0,2194.2,9995.8
E000087,2025-10-01,12000,441,0,2239.38,10201.62
E000087,2025-11-01,12000,142,0,2185.56,9956.44
E000087,2025-12-01,12000,226,500,2290.68,10435.32
E000088,2025-01-01,9000,301,500,1764.18,8036.82
E000088,2025-02-01,9000,459,0,1702.62,7756.38
E000088,2025-03-01,9000,392,500,1780.56,8111.44
E000088,2025-04-01,9000,206,0,1657.08,7548.92
E000088,2025-05-01,9000,736,500,1842.48,8393.52
E000088,2025-06-01,9000,218,0,1659.24,7558.76
E000088,2025-07-01,9000,602,0,1728.36,7873.64
E000088,2025-08-01,9000,557,0,1720.26,7836.74
E000088,2025-09-01,9000,611,0,1729.98,7881.02
E000088,2025-10-01,9000,701,0,1746.18,7954.82
E000088,2025-11-01,9000,541,500,1807.38,8233.62
E000088,2025-12-01,9000,506,0,1711.08,7794.92
E000089,2025-01-01,3000,280,0,590.4,2689.6
E000089,2025-02-01,3000,269,1000,768.42,3500.58
E000089,2025-03-01,3000,726,0,670.68,3055.32
E000089,2025-04-01,3000,82,2000,914.76,4167.24
E000089,2025-05-01,3000,425,0,616.5,2808.5
E000089,2025-06-01,3000,283,0,590.94,2692.06
E000089,2025-07-01,3000,326,0,598.68,2727.32
E000089,2025-08-01,3000,72,0,552.96,2519.04
E000089,2025-09-01,3000,374,0,607.32,2766.68
E000089,2025-10-01,3000,786,500,771.48,3514.52
E000089,2025-11-01,3000,397,0,611.46,2785.54
E000089,2025-12-01,3000,436,0,618.48,2817.52
E000090,2025-01-01,4500,464,0,893.52,4070.48
E000090,2025-02-01,4500,319,0,867.42,3951.58
E000090,2025-03-01,4500,88,500,915.84,4172.16
E000090,2025-04-01,4500,738,0,942.84,4295.16
E000090,2025-05-01,4500,333,0,869.94,3963.06
E000090,2025-06-01,4500,707,0,937.26,4269.74
E000090,2025-07-01,4500,775,500,1039.5,4735.5
E000090,2025-08-01,4500,636,0,924.48,4211.52
E000090,2025-09-01,4500,631,0,923.58,4207.42
E000090,2025-10-01,4500,694,0,934.92,4259.08
E000090,2025-11-01,4500,61,500,910.98,4150.02
E000090,2025-12-01,4500,669,0,930.42,4238.58
E000091,2025-01-01,9000,778,2000,2120.04,9657.96
E000091,2025-02-01,9000,561,0,1720.98,7840.02
E000091,2025-03-01,9000,660,0,1738.8,7921.2
E000091,2025-04-01,9000,275,0,1669.5,7605.5
E000091,2025-05-01,9000,683,0,1742.94,7940.06
E000091,2025-06-01,9000,200,1000,1836.0,8364.0
E000091,2025-07-01,9000,323,500,1768.14,8054.86
E000091,2025-08-01,9000,481,500,1796.58,8184.42
E000091,2025-09-01,9000,64,0,1631.52,7432.48
E000091,2025-10-01,9000,342,0,1681.56,7660.44
E000091,2025-11-01,9000,331,1000,1859.58,8471.42
