employee_id,payroll_month,base_salary,overtime,bonus,tax,net_pay
E000045,2025-08-01,6500,494,0,1258.92,5735.08
E000045,2025-09-01,6500,427,0,1246.86,5680.14
E000045,2025-10-01,6500,150,0,1197.0,5453.0
E000045,2025-11-01,6500,307,0,1225.26,5581.74
E000045,2025-12-01,6500,745,0,1304.1,5940.9
E000046,2025-01-01,9000,7,1000,1801.26,8205.74
E000046,2025-02-01,9000,128,0,1643.04,7484.96
E000046,2025-03-01,9000,668,0,1740.24,7927.76
E000046,2025-04-01,9000,516,1000,1892.88,8623.12
E000046,2025-05-01,9000,174,0,1651.32,7522.68
E000046,2025-06-01,9000,310,2000,2035.8,9274.2
E000046,2025-07-01,9000,426,0,1696.68,7729.32
E000046,2025-08-01,9000,113,0,1640.34,7472.66
E000046,2025-09-01,9000,537,500,1806.66,8230.34
E000046,2025-10-01,9000,743,500,1843.74,8399.26
E000046,2025-11-01,9000,344,0,1681.92,7662.08
E000046,2025-12-01,9000,0,0,1620.0,7380.0
E000047,2025-01-01,4500,653,0,927.54,4225.46
E000047,2025-02-01,4500,68,0,822.24,3745.76
E000047,2025-03-01,4500,219,0,849.42,3869.58
E000047,2025-04-01,4500,703,0,936.54,4266.46
E000047,2025-05-01,4500,584,500,1005.12,4578.88
E000047,2025-06-01,4500,88,500,915.84,4172.16
E000047,2025-07-01,4500,584,0,915.12,4168.88
E000047,2025-08-01,4500,158,0,838.44,3819.56
E000047,2025-09-01,4500,323,0,868.14,3954.86
E000047,2025-10-01,4500,101,0,828.18,3772.82
E000047,2025-11-01,4500,613,0,920.34,4192.66
E000047,2025-12-01,4500,481,500,986.58,4494.42
E000048,2025-01-01,16000,278,0,2930.04,13347.96
E000048,2025-02-01,16000,330,0,2939.4,13390.6
E000048,2025-03-01,16000,454,0,2961.72,13492.28
E000048,2025-04-01,16000,654,0,2997.72,13656.28
E000048,2025-05-01,16000,710,0,3007.8,13702.2
E000048,2025-06-01,16000,604,0,2988.72,13615.28
E000048,2025-07-01,16000,304,0,2934.72,13369.28
E000048,2025-08-01,16000,290,0,2932.2,13357.8
E000048,2025-09-01,16000,266,0,2927.88,13338.12
E000048,2025-10-01,16000,621,0,2991.78,13629.22
E000048,2025-11-01,16000,776,0,3019.68,13756.32
E000048,2025-12-01,16000,793,1000,3202.74,14590.26
E000049,2025-01-01,3000,449,0,620.82,2828.18
E000049,2025-02-01,3000,628,500,743.04,3384.96
E000049,2025-03-01,3000,664,0,659.52,3004.48
E000049,2025-04-01,3000,303,0,594.54,2708.46
E000049,2025-05-01,3000,299,0,593.82,2705.18
E000049,2025-06-01,3000,42,500,637.56,2904.44
E000049,2025-07-01,3000,325,0,598.5,2726.5
E000049,2025-08-01,3000,363,1000,785.34,3577.66
E000049,2025-09-01,3000,20,0,543.6,2476.4
E000049,2025-10-01,3000,335,0,600.3,2734.7
E000049,2025-11-01,3000,123,1000,742.14,3380.86
E000049,2025-12-01,3000,714,0,668.52,3045.48
E000050,2025-01-01,4500,323,1000,1048.14,4774.86
E000050,2025-02-01,4500,469,0,894.42,4074.58
E000050,2025-03-01,4500,333,0,869.94,3963.06
E000050,2025-04-01,4500,372,0,876.96,3995.04
E000050,2025-05-01,4500,538,1000,1086.84,4951.16
E000050,2025-06-01,4500,155,0,837.9,3817.1
E000050,2025-07-01,4500,143,0,835.74,3807.26
E000050,2025-08-01,4500,669,0,930.42,4238.58
E000050,2025-09-01,4500,588,0,915.84,4172.16
E000050,2025-10-01,4500,344,0,871.92,3972.08
E000050,2025-11-01,4500,262,0,857.16,3904.84
E000050,2025-12-01,4500,585,500,1005.3,4579.7
E000051,2025-01-01,9000,158,0,1648.44,7509.56
E000051,2025-02-01,9000,311,500,1765.98,8045.02
E000051,2025-03-01,9000,444,0,1699.92,7744.08
E000051,2025-04-01,9000,35,0,1626.3,7408.7
E000051,2025-05-01,9000,774,500,1849.32,8424.68
E000051,2025-06-01,9000,171,0,1650.78,7520.22
E000051,2025-07-01,9000,361,0,1684.98,7676.02
E000051,2025-08-01,9000,140,0,1645.2,7494.8
E000051,2025-09-01,9000,117,0,1641.06,7475.94
E000051,2025-10-01,9000,219,0,1659.42,7559.58
E000051,2025-11-01,9000,520,0,1713.6,7806.4
E000051,2025-12-01,9000,377,0,1687.86,7689.14
E000052,2025-01-01,4500,681,1000,1112.58,5068.42
E000052,2025-02-01,4500,719,0,939.42,4279.58
E000052,2025-03-01,4500,292,0,862.56,3929.44
E000052,2025-04-01,4500,663,500,1019.34,4643.66
E000052,2025-05-01,4500,59,0,820.62,3738.38
E000052,2025-06-01,4500,145,500,926.1,4218.9
E000052,2025-07-01,4500,438,0,888.84,4049.16
E000052,2025-08-01,4500,686,0,933.48,4252.52
E000052,2025-09-01,4500,107,500,919.26,4187.74
E000052,2025-10-01,4500,630,0,923.4,4206.6
E000052,2025-11-01,4500,661,0,928.98,4232.02
E000052,2025-12-01,4500,654,0,927.72,4226.28
E000053,2025-01-01,12000,454,0,2241.72,10212.28
E000053,2025-02-01,12000,649,0,2276.82,10372.18
E000053,2025-03-01,12000,76,0,2173.68,9902.32
E000053,2025-04-01,12000,253,0,2205.54,10047.46
E000053,2025-05-01,12000,319,0,2217.42,10101.58
E000053,2025-06-01,12000,596,0,2267.28,10328.72
E000053,2025-07-01,12000,553,0,2259.54,10293.46
E000053,2025-08-01,12000,166,0,2189.88,9976.12
E000053,2025-09-01,12000,458,2000,2602.44,11855.56
E000053,2025-10-01,12000,699,500,2375.82,10823.18
E000053,2025-11-01,12000,579,0,2264.22,10314.78
E000053,2025-12-01,12000,553,1000,2439.54,11113.46
E000054,2025-01-01,6500,620,0,1281.6,5838.4
E000054,2025-02-01,6500,743,0,1303.74,5939.26
E000054,2025-03-01,6500,675,0,1291.5,5883.5
E000054,2025-04-01,6500,647,0,1286.46,5860.54
E000054,2025-05-01,6500,69,0,1182.42,5386.58
E000054,2025-06-01,6500,707,0,1297.26,5909.74
E000054,2025-07-01,6500,641,0,1285.38,5855.62
E000054,2025-08-01,6500,427,0,1246.86,5680.14
E000054,2025-09-01,6500,148,0,1196.64,5451.36
E000054,2025-10-01,6500,711,0,1297.98,5913.02
E000054,2025-11-01,6500,380,0,1238.4,5641.6
E000054,2025-12-01,6500,341,0,1231.38,5609.62
E000055,2025-01-01,9000,726,0,1750.68,7975.32
E000055,2025-02-01,9000,613,0,1730.34,7882.66
E000055,2025-03-01,9000,353,0,1683.54,7669.46
E000055,2025-04-01,9000,115,0,1640.7,7474.3
E000055,2025-05-01,9000,441,1000,1879.38,8561.62
E000055,2025-06-01,9000,476,0,1705.68,7770.32
E000055,2025-07-01,9000,310,0,1675.8,7634.2
E000055,2025-08-01,9000,445,0,1700.1,7744.9
E000055,2025-09-01,9000,54,500,1719.72,7834.28
E000055,2025-10-01,9000,656,0,1738.08,7917.92
E000055,2025-11-01,9000,647,500,1826.46,8320.54
E000055,2025-12-01,9000,655,0,1737.9,7917.1
E000056,2025-01-01,12000,278,0,2210.04,10067.96
E000056,2025-02-01,12000,103,0,2178.54,9924.46
E000056,2025-03-01,12000,247,0,2204.46,10042.54
E000056,2025-04-01,12000,632,0,2273.76,10358.24
E000056,2025-05-01,12000,83,0,2174.94,9908.06
E000056,2025-06-01,12000,455,500,2331.9,10623.1
E000056,2025-07-01,12000,160,0,2188.8,9971.2
E000056,2025-08-01,12000,459,500,2332.62,10626.38
E000056,2025-09-01,12000,737,0,2292.66,10444.34
E000056,2025-10-01,12000,480,0,2246.4,10233.6
E000056,2025-11-01,12000,748,0,2294.64,10453.36
E000056,2025-12-01,12000,340,0,2221.2,10118.8
E000057,2025-01-01,4500,760,0,946.8,4313.2
E000057,2025-02-01,4500,179,0,842.22,3836.78
E000057,2025-03-01,4500,665,0,929.7,4235.3
E000057,2025-04-01,4500,310,0,865.8,3944.2
E000057,2025-05-01,4500,405,0,882.9,4022.1
E000057,2025-06-01,4500,341,0,871.38,3969.62
E000057,2025-07-01,4500,243,0,853.74,3889.26
E000057,2025-08-01,4500,238,0,852.84,3885.16
E000057,2025-09-01,4500,677,500,1021.86,4655.14
E000057,2025-10-01,4500,157,500,928.26,4228.74
E000057,2025-11-01,4500,669,0,930.42,4238.58
E000057,2025-12-01,4500,66,500,911.88,4154.12
E000058,2025-01-01,9000,525,0,1714.5,7810.5
E000058,2025-02-01,9000,404,0,1692.72,7711.28
E000058,2025-03-01,9000,129,0,1643.22,7485.78
E000058,2025-04-01,9000,205,2000,2016.9,9188.1
E000058,2025-05-01,9000,767,1000,1938.06,8828.94
E000058,2025-06-01,9000,792,0,1762.56,8029.44
E000058,2025-07-01,9000,288,1000,1851.84,8436.16
E000058,2025-08-01,9000,781,0,1760.58,8020.42
E000058,2025-09-01,9000,335,500,1770.3,8064.7
E000058,2025-10-01,9000,380,0,1688.4,7691.6
E000059,2025-01-01,16000,482,0,2966.76,13515.24
E000059,2025-02-01,16000,24,0,2884.32,13139.68
E000059,2025-03-01,16000,481,0,2966.58,13514.42
E000059,2025-04-01,16000,536,0,2976.48,13559.52
E000059,2025-05-01,16000,172,0,2910.96,13261.04
E000059,2025-06-01,16000,799,0,3023.82,13775.18
E000059,2025-07-01,16000,91,0,2896.38,13194.62
E000059,2025-08-01,16000,531,0,2975.58,13555.42
E000059,2025-09-01,16000,446,0,2960.28,13485.72
E000059,2025-10-01,16000,42,0,2887.56,13154.44
E000059,2025-11-01,16000,59,0,2890.62,13168.38
E000059,2025-12-01,16000,286,0,2931.48,13354.52
E000060,2025-01-01,16000,466,0,2963.88,13502.12
E000060,2025-02-01,16000,344,0,2941.92,13402.08
E000060,2025-03-01,16000,778,500,3110.04,14167.96
E000060,2025-04-01,16000,55,0,2889.9,13165.1
E000060,2025-05-01,16000,82,0,2894.76,13187.24
E000060,2025-06-01,16000,148,0,2906.64,13241.36
E000060,2025-07-01,16000,189,0,2914.02,13274.98
E000060,2025-08-01,16000,262,0,2927.16,13334.84
E000060,2025-09-01,16000,763,0,3017.34,13745.66
E000060,2025-10-01,16000,771,2000,3378.78,15392.22
E000060,2025-11-01,16000,784,0,3021.12,13762.88
E000060,2025-12-01,16000,379,0,2948.22,13430.78
E000061,2025-01-01,3000,419,0,615.42,2803.58
E000061,2025-02-01,3000,230,0,581.4,2648.6
E000061,2025-03-01,3000,484,500,717.12,3266.88
E000061,2025-04-01,3000,573,0,643.14,2929.86
E000061,2025-05-01,3000,482,0,626.76,2855.24
E000061,2025-06-01,3000,91,0,556.38,2534.62
E000061,2025-07-01,3000,454,0,621.72,2832.28
E000061,2025-08-01,3000,597,1000,827.46,3769.54
E000061,2025-09-01,3000,182,0,572.76,2609.24
E000061,2025-10-01,3000,730,0,671.4,3058.6
E000061,2025-11-01,3000,741,0,673.38,3067.62
E000061,2025-12-01,3000,649,0,656.82,2992.18
E000062,2025-01-01,9000,422,0,1695.96,7726.04
E000062,2025-02-01,9000,12,0,1622.16,7389.84
E000062,2025-03-01,9000,241,0,1663.38,7577.62
E000062,2025-04-01,9000,692,500,1834.56,8357.44
E000062,2025-05-01,9000,172,0,1650.96,7521.04
E000062,2025-06-01,9000,464,0,1703.52,7760.48
E000062,2025-07-01,9000,699,0,1745.82,7953.18
E000062,2025-08-01,9000,307,0,1675.26,7631.74
E000062,2025-09-01,9000,628,0,1733.04,7894.96
E000062,2025-10-01,9000,707,500,1837.26,8369.74
E000062,2025-11-01,9000,623,0,1732.14,7890.86
E000063,2025-01-01,3000,743,500,763.74,3479.26
E000063,2025-02-01,3000,732,0,671.76,3060.24
E000063,2025-03-01,3000,421,0,615.78,2805.22
E000063,2025-04-01,3000,553,500,729.54,3323.46
E000063,2025-05-01,3000,104,0,558.72,2545.28
E000063,2025-06-01,3000,119,0,561.42,2557.58
E000063,2025-07-01,3000,128,500,653.04,2974.96
E000063,2025-08-01,3000,559,0,640.62,2918.38
E000063,2025-09-01,3000,9,1000,721.62,3287.38
E000064,2025-01-01,4500,231,0,851.58,3879.42
E000064,2025-02-01,4500,714,0,938.52,4275.48
E000064,2025-03-01,4500,775,500,1039.5,4735.5
E000064,2025-04-01,4500,199,0,845.82,3853.18
E000064,2025-05-01,4500,172,0,840.96,3831.04
E000064,2025-06-01,4500,415,2000,1244.7,5670.3
E000064,2025-07-01,4500,86,0,825.48,3760.52
E000064,2025-08-01,4500,199,0,845.82,3853.18
E000064,2025-09-01,4500,42,0,817.56,3724.44
E000064,2025-10-01,4500,434,0,888.12,4045.88
E000064,2025-11-01,4500,663,0,929.34,4233.66
E000064,2025-12-01,4500,147,0,836.46,3810.54
E000067,2025-01-01,6500,365,2000,1595.7,7269.3
E000067,2025-02-01,6500,435,500,1338.3,6096.7
E000067,2025-03-01,6500,390,500,1330.2,6059.8
E000067,2025-04-01,6500,562,0,1271.16,5790.84
E000067,2025-05-01,6500,260,0,1216.8,5543.2
E000067,2025-06-01,6500,351,0,1233.18,5617.82
E000067,2025-07-01,6500,137,0,1194.66,5442.34
E000067,2025-08-01,6500,367,1000,1416.06,6450.94
E000067,2025-09-01,6500,222,500,1299.96,5922.04
E000067,2025-10-01,6500,359,0,1234.62,5624.38
E000067,2025-11-01,6500,462,0,1253.16,5708.84
E000067,2025-12-01,6500,560,0,1270.8,5789.2
E000068,2025-01-01,12000,589,0,2266.02,10322.98
E000068,2025-02-01,12000,216,0,2198.88,10017.12
E000068,2025-03-01,12000,189,500,2284.02,10404.98
E000068,2025-04-01,12000,777,500,2389.86,10887.14
E000068,2025-05-01,12000,651,0,2277.18,10373.82
E000068,2025-06-01,12000,769,0,2298.42,10470.58
E000068,2025-07-01,12000,692,1000,2464.56,11227.44
E000068,2025-08-01,12000,287,0,2211.66,10075.34
E000068,2025-09-01,12000,225,0,2200.5,10024.5
E000068,2025-10-01,12000,782,0,2300.76,10481.24
E000068,2025-11-01,12000,401,0,2232.18,10168.82
E000068,2025-12-01,12000,664,0,2279.52,10384.48
E000069,2025-01-01,3000,123,0,562.14,2560.86
E000069,2025-02-01,3000,625,1000,832.5,3792.5
E000069,2025-03-01,3000,413,1000,794.34,3618.66
E000069,2025-04-01,3000,171,0,570.78,2600.22
E000069,2025-05-01,3000,685,0,663.3,3021.7
E000069,2025-06-01,3000,121,500,651.78,2969.22
E000069,2025-07-01,3000,630,500,743.4,3386.6
E000069,2025-08-01,3000,779,1000,860.22,3918.78
E000069,2025-09-01,3000,529,0,635.22,2893.78
E000069,2025-10-01,3000,660,2000,1018.8,4641.2
E000069,2025-11-01,3000,301,0,594.18,2706.82
E000069,2025-12-01,3000,646,0,656.28,2989.72
E000070,2025-01-01,3000,735,0,672.3,3062.7
E000070,2025-02-01,3000,597,500,737.46,3359.54
E000070,2025-03-01,3000,344,1000,781.92,3562.08
E000070,2025-04-01,3000,796,0,683.28,3112.72
E000070,2025-05-01,3000,769,0,678.42,3090.58
E000070,2025-06-01,3000,462,0,623.16,2838.84
E000070,2025-07-01,3000,561,0,640.98,2920.02
E000070,2025-08-01,3000,406,500,703.08,3202.92
E000070,2025-09-01,3000,460,0,622.8,2837.2
E000070,2025-10-01,3000,420,0,615.6,2804.4
E000070,2025-11-01,3000,695,0,665.1,3029.9
E000070,2025-12-01,3000,629,0,653.22,2975.78
E000071,2025-01-01,3000,412,0,614.16,2797.84
E000071,2025-02-01,3000,107,0,559.26,2547.74
E000071,2025-03-01,3000,127,0,562.86,2564.14
E000071,2025-04-01,3000,135,0,564.3,2570.7
E000071,2025-05-01,3000,655,500,747.9,3407.1
E000071,2025-06-01,3000,260,500,676.8,3083.2
E000071,2025-07-01,3000,103,0,558.54,2544.46
E000071,2025-08-01,3000,490,0,628.2,2861.8
E000071,2025-09-01,3000,404,0,612.72,2791.28
E000071,2025-10-01,3000,230,0,581.4,2648.6
E000071,2025-11-01,3000,65,0,551.7,2513.3
E000071,2025-12-01,3000,12,0,542.16,2469.84
E000072,2025-01-01,3000,597,500,737.46,3359.54
E000072,2025-02-01,3000,313,0,596.34,2716.66
E000072,2025-03-01,3000,208,0,577.44,2630.56
E000072,2025-04-01,3000,632,1000,833.76,3798.24
E000072,2025-05-01,3000,376,0,607.68,2768.32
E000072,2025-06-01,3000,754,500,765.72,3488.28
E000072,2025-07-01,3000,69,500,642.42,2926.58
E000072,2025-08-01,3000,100,0,558.0,2542.0
E000072,2025-09-01,3000,622,0,651.96,2970.04
E000072,2025-10-01,3000,19,500,633.42,2885.58
E000072,2025-11-01,3000,226,0,580.68,2645.32
E000072,2025-12-01,3000,741,0,673.38,3067.62
E000073,2025-01-01,9000,404,0,1692.72,7711.28
E000073,2025-02-01,9000,771,0,1758.78,8012.22
E000073,2025-03-01,9000,19,0,1623.42,7395.58
E000073,2025-04-01,9000,582,0,1724.76,7857.24
E000073,2025-05-01,9000,525,0,1714.5,7810.5
E000073,2025-06-01,9000,740,0,1753.2,7986.8
E000073,2025-07-01,9000,54,0,1629.72,7424.28
E000073,2025-08-01,9000,765,0,1757.7,8007.3
E000073,2025-09-01,9000,669,500,1830.42,8338.58
E000073,2025-10-01,9000,158,0,1648.44,7509.56
E000073,2025-11-01,9000,318,0,1677.24,7640.76
E000073,2025-12-01,9000,405,0,1692.9,7712.1
E000074,2025-01-01,3000,75,500,643.5,2931.5
E000074,2025-02-01,3000,116,500,650.88,2965.12
E000074,2025-03-01,3000,703,0,666.54,3036.46
E000074,2025-04-01,3000,684,0,663.12,3020.88
E000074,2025-05-01,3000,182,0,572.76,2609.24
E000074,2025-06-01,3000,480,0,626.4,2853.6
E000074,2025-07-01,3000,627,0,652.86,2974.14
E000074,2025-08-01,3000,475,0,625.5,2849.5
E000074,2025-09-01,3000,117,0,561.06,2555.94
E000074,2025-10-01,3000,400,0,612.0,2788.0
E000074,2025-11-01,3000,659,500,748.62,3410.38
E000074,2025-12-01,3000,398,0,611.64,2786.36
E000075,2025-01-01,9000,77,0,1633.86,7443.14
E000075,2025-02-01,9000,136,1000,1824.48,8311.52
E000075,2025-03-01,9000,504,0,1710.72,7793.28
E000075,2025-04-01,9000,137,0,1644.66,7492.34
E000075,2025-05-01,9000,618,0,1731.24,7886.76
E000075,2025-06-01,9000,253,0,1665.54,7587.46
E000075,2025-07-01,9000,709,0,1747.62,7961.38
E000075,2025-08-01,9000,562,1000,1901.16,8660.84
E000075,2025-09-01,9000,425,500,1786.5,8138.5
E000075,2025-10-01,9000,580,500,1814.4,8265.6
E000075,2025-11-01,9000,48,0,1628.64,7419.36
E000075,2025-12-01,9000,703,0,1746.54,7956.46
E000076,2025-01-01,9000,581,0,1724.58,7856.42
E000076,2025-02-01,9000,637,0,1734.66,7902.34
E000076,2025-03-01,9000,640,500,1825.2,8314.8
E000076,2025-04-01,9000,611,500,1819.98,8291.02
E000076,2025-05-01,9000,181,0,1652.58,7528.42
E000076,2025-06-01,9000,363,0,1685.34,7677.66
E000076,2025-07-01,9000,542,1000,1897.56,8644.44
E000076,2025-08-01,9000,547,0,1718.46,7828.54
E000076,2025-09-01,9000,407,0,1693.26,7713.74
E000076,2025-10-01,9000,413,0,1694.34,7718.66
E000076,2025-11-01,9000,162,0,1649.16,7512.84
E000076,2025-12-01,9000,269,0,1668.42,7600.58
E000077,2025-01-01,9000,399,500,1781.82,8117.18
E000077,2025-02-01,9000,617,500,1821.06,8295.94
E000077,2025-03-01,9000,581,0,1724.58,7856.42
E000077,2025-04-01,9000,227,0,1660.86,7566.14
E000077,2025-05-01,9000,595,0,1727.1,7867.9
E000077,2025-06-01,9000,440,0,1699.2,7740.8
E000077,2025-07-01,9000,689,0,1744.02,7944.98
E000077,2025-08-01,9000,518,0,1713.24,7804.76
E000077,2025-09-01,9000,398,0,1691.64,7706.36
E000077,2025-10-01,9000,759,0,1756.62,8002.38
E000077,2025-11-01,9000,471,0,1704.78,7766.22
E000077,2025-12-01,9000,198,0,1655.64,7542.36
E000078,2025-01-01,12000,665,0,2279.7,10385.3
E000078,2025-02-01,12000,141,0,2185.38,9955.62
E000078,2025-03-01,12000,313,2000,2576.34,11736.66
E000078,2025-04-01,12000,580,0,2264.4,10315.6
E000078,2025-05-01,12000,729,0,2291.22,10437.78
E000078,2025-06-01,12000,304,0,2214.72,10089.28
E000078,2025-07-01,12000,383,1000,2408.94,10974.06
E000078,2025-08-01,12000,444,0,2239.92,10204.08
E000078,2025-09-01,12000,177,0,2191.86,9985.14
E000078,2025-10-01,12000,489,0,2248.02,10240.98
E000078,2025-11-01,12000,597,0,2267.46,10329.54
E000078,2025-12-01,12000,592,2000,2626.56,11965.44
E000079,2025-01-01,6500,572,500,1362.96,6209.04
E000080,2025-01-01,12000,42,0,2167.56,9874.44
E000080,2025-02-01,12000,597,0,2267.46,10329.54
E000080,2025-03-01,12000,609,0,2269.62,10339.38
E000080,2025-04-01,12000,197,500,2285.46,10411.54
E000080,2025-05-01,12000,516,1000,2432.88,11083.12
E000080,2025-06-01,12000,111,0,2179.98,9931.02
E000080,2025-07-01,12000,97,500,2267.46,10329.54
E000080,2025-08-01,12000,434,0,2238.12,10195.88
E000080,2025-09-01,12000,85,0,2175.3,9909.7
E000080,2025-10-01,12000,293,500,2302.74,10490.26
E000080,2025-11-01,12000,649,2000,2636.82,12012.18
E000080,2025-12-01,12000,242,500,2293.56,10448.44
E000081,2025-01-01,4500,31,0,815.58,3715.42
E000081,2025-02-01,4500,531,0,905.58,4125.42
E000081,2025-03-01,4500,67,500,912.06,4154.94
E000081,2025-04-01,4500,213,0,848.34,3864.66
E000081,2025-05-01,4500,743,500,1033.74,4709.26
E000081,2025-06-01,4500,725,0,940.5,4284.5
E000081,2025-07-01,4500,781,0,950.58,4330.42
E000081,2025-08-01,4500,679,2000,1292.22,5886.78
E000081,2025-09-01,4500,25,0,814.5,3710.5
E000081,2025-10-01,4500,65,0,821.7,3743.3
E000081,2025-11-01,4500,253,0,855.54,3897.46
E000081,2025-12-01,4500,43,0,817.74,3725.26
E000082,2025-01-01,9000,226,0,1660.68,7565.32
E000082,2025-02-01,9000,435,0,1698.3,7736.7
E000082,2025-03-01,9000,378,0,1688.04,7689.96
E000082,2025-04-01,9000,708,1000,1927.44,8780.56
E000082,2025-05-01,9000,503,0,1710.54,7792.46
E000082,2025-06-01,9000,7,0,1621.26,7385.74
E000082,2025-07-01,9000,475,500,1795.5,8179.5
E000082,2025-08-01,9000,484,0,1707.12,7776.88
E000082,2025-09-01,9000,566,0,1721.88,7844.12
E000082,2025-10-01,9000,237,0,1662.66,7574.34
E000082,2025-11-01,9000,553,0,1719.54,7833.46
E000082,2025-12-01,9000,453,500,1791.54,8161.46
E000083,2025-01-01,6500,774,0,1309.32,5964.68
E000083,2025-02-01,6500,258,500,1306.44,5951.56
E000083,2025-03-01,6500,39,0,1177.02,5361.98
E000083,2025-04-01,6500,219,0,1209.42,5509.58
E000083,2025-05-01,6500,519,500,1353.42,6165.58
E000083,2025-06-01,6500,687,0,1293.66,5893.34
E000083,2025-07-01,6500,259,500,1306.62,5952.38
E000083,2025-08-01,6500,365,0,1235.7,5629.3
E000083,2025-09-01,6500,543,0,1267.74,5775.26
E000083,2025-10-01,6500,15,2000,1532.7,6982.3
E000083,2025-11-01,6500,108,2000,1549.44,7058.56
E000083,2025-12-01,6500,532,0,1265.76,5766.24
E000084,2025-01-01,6500,161,0,1198.98,5462.02
E000084,2025-02-01,6500,101,2000,1548.18,7052.82
E000084,2025-03-01,6500,570,0,1272.6,5797.4
E000084,2025-04-01,6500,794,0,1312.92,5981.08
E000084,2025-05-01,6500,130,0,1193.4,5436.6
E000084,2025-06-01,6500,792,500,1402.56,6389.44
E000084,2025-07-01,6500,665,0,1289.7,5875.3
E000084,2025-08-01,6500,644,2000,1645.92,7498.08
E000084,2025-09-01,6500,475,500,1345.5,6129.5
E000084,2025-10-01,6500,371,1000,1416.78,6454.22
E000084,2025-11-01,6500,645,0,1286.1,5858.9
E000084,2025-12-01,6500,376,0,1237.68,5638.32
E000085,2025-01-01,3000,363,0,605.34,2757.66
E000085,2025-02-01,3000,724,0,670.32,3053.68
E000085,2025-03-01,3000,130,500,653.4,2976.6
E000085,2025-04-01,3000,797,0,683.46,3113.54
E000085,2025-05-01,3000,276,0,589.68,2686.32
E000085,2025-06-01,3000,217,0,579.06,2637.94
E000085,2025-07-01,3000,674,0,661.32,3012.68
E000085,2025-08-01,3000,40,0,547.2,2492.8
E000085,2025-09-01,3000,337,0,600.66,2736.34
E000085,2025-10-01,3000,278,0,590.04,2687.96
E000085,2025-11-01,3000,661,0,658.98,3002.02
E000085,2025-12-01,3000,619,0,651.42,2967.58
E000086,2025-01-01,3000,782,0,680.76,3101.24
E000086,2025-02-01,3000,288,0,591.84,2696.16
E000086,2025-03-01,3000,271,0,588.78,2682.22
E000086,2025-04-01,3000,482,0,626.76,2855.24
E000086,2025-05-01,3000,155,0,567.9,2587.1
E000086,2025-06-01,3000,453,500,711.54,3241.46
E000086,2025-07-01,3000,123,2000,922.14,4200.86
E000086,2025-08-01,3000,758,0,676.44,3081.56
E000086,2025-09-01,3000,190,0,574.2,2615.8
E000086,2025-10-01,3000,441,0,619.38,2821.62
E000086,2025-11-01,3000,142,0,565.56,2576.44
E000086,2025-12-01,3000,226,500,670.68,3055.32
E000087,2025-01-01,12000,301,500,2304.18,10496.82
E000087,2025-02-01,12000,459,0,2242.62,10216.38
E000087,2025-03-01,12000,392,500,2320.56,10571.44
E000087,2025-04-01,12000,206,0,2197.08,10008.92
E000087,2025-05-01,12000,736,500,2382.48,10853.52
E000087,2025-06-01,12000,218,0,2199.24,10018.76
E000087,2025-07-01,12000,602,0,2268.36,10333.64
E000087,2025-08-01,12000,557,0,2260.26,10296.74
E000087,2025-09-01,12000,611,0,2269.98,10341.02
E000087,2025-10-01,12000,701,0,2286.18,10414.82
E000087,2025-11-01,12000,541,500,2347.38,10693.62
E000087,2025-12-01,12000,506,0,2251.08,10254.92
E000088,2025-01-01,9000,280,0,1670.4,7609.6
E000088,2025-02-01,9000,269,1000,1848.42,8420.58
E000088,2025-03-01,9000,726,0,1750.68,7975.32
E000088,2025-04-01,9000,82,2000,1994.76,9087.24
E000088,2025-05-01,9000,425,0,1696.5,7728.5
E000088,2025-06-01,9000,283,0,1670.94,7612.06
E000088,2025-07-01,9000,326,0,1678.68,7647.32
E000088,2025-08-01,9000,72,0,1632.96,7439.04
E000088,2025-09-01,9000,374,0,1687.32,7686.68
E000088,2025-10-01,9000,786,500,1851.48,8434.52
E000088,2025-11-01,9000,397,0,1691.46,7705.54
E000088,2025-12-01,9000,436,0,1698.48,7737.52
E000089,2025-01-01,3000,464,0,623.52,2840.48
E000089,2025-02-01,3000,319,0,597.42,2721.58
E000089,2025-03-01,3000,88,500,645.84,2942.16
E000089,2025-04-01,3000,738,0,672.84,3065.16
E000089,2025-05-01,3000,333,0,599.94,2733.06
E000089,2025-06-01,3000,707,0,667.26,3039.74
E000089,2025-07-01,3000,775,500,769.5,3505.5
E000089,2025-08-01,3000,636,0,654.48,2981.52
E000089,2025-09-01,3000,631,0,653.58,2977.42
E000089,2025-10-01,3000,694,0,664.92,3029.08
E000089,2025-11-01,3000,61,500,640.98,2920.02
E000089,2025-12-01,3000,669,0,660.42,3008.58
E000090,2025-01-01,4500,778,2000,1310.04,5967.96
E000090,2025-02-01,4500,561,0,910.98,4150.02
E000090,2025-03-01,4500,660,0,928.8,4231.2
E000090,2025-04-01,4500,275,0,859.5,3915.5
E000090,2025-05-01,4500,683,0,932.94,4250.06
E000090,2025-06-01,4500,200,1000,1026.0,4674.0
E000090,2025-07-01,4500,323,500,958.14,4364.86
E000090,2025-08-01,4500,481,500,986.58,4494.42
E000090,2025-09-01,4500,64,0,821.52,3742.48
E000090,2025-10-01,4500,342,0,871.56,3970.44
E000090,2025-11-01,4500,331,1000,1049.58,4781.42
E000090,2025-12-01,4500,173,500,931.14,4241.86
